Title,Year,Movie ID,Director,Stars,Votes
Rwanda Rising,2007,tt0976054,CB Hackworth,"('Andrew Young', 'John Bosco Bisimana', 'John Bryant', 'LeVar Burton')",7.7
Der Abgesang,2006,tt0826763,Ben Scharf,"('Richard Weiß', 'Simone Geißler', 'Jonas Littauer', 'Andre Scioblowski', 'Melanie Stahl')",8
Busgirl,2006,tt0819359,Steven Schuldt,"('Jessie Pridemore', 'Stephen Steelman', 'Leah Diamond II', 'Michael Fleck')",7.7
The Hitmen Diaries: Charlie Valentine,2009,tt1197613,Jesse V. Johnson,"('Raymond J. Barry', 'Michael Weatherly', 'James Russo', 'Tom Berenger')",5.3
Around the World for Free,2009,tt2658190,Juanjo Elordi,"('Asisko Urmeneta',)",7.5
Star Crossed,2009,tt1156464,Mark Heller,"('Kyle Redmond-Jones', 'Teresa Tavares', 'Neil Fluellen', 'António Fonseca')",5.6
Universalove,2008,tt1258187,Thomas Woschitz,"('Anica Dobra', 'Dusan Askovic', 'Stefan Arsenijevic', 'Gordana Angelovski')",5.7
Bonita Beach Bob,2009,tt0825231,Brad Simonsen,"('Ned Menoyo', 'Armando Alarcon', 'Ron Burton', 'Josh Deceuster')",7.6
I Wanna Be a Republican,2006,tt0825269,Ken Bielenberg,"('Chris Dilley', 'Irwin Keller', 'Jeff Manabat', 'Ben Schatz')",8.1
Touched,2005,tt0425548,Timothy Scott Bogart,"('Jenna Elfman', 'Randall Batinkoff', 'Samantha Mathis', 'Bruce Davison')",6
Goodbye Hello,2005,tt0462315,Jonathan Heidelberger,"('Kalin Arsov', 'Francisco Fagan', 'Peter Gaitandjiev', 'Radjaii Hezus')",7.8
Public Interest,2008,tt0875611,Brad Robinson,"('Robert Curtis Brown', 'Eve Gordon', 'Kelly Miller', 'Arthur Aulisi')",7.8
Everyone's Got One,2005,tt0488830,Garth Donovan,"('Garth Donovan', 'Savann Donovan', 'Michael Leo Judge', 'Erica Morales')",8.3
Flugten,2009,tt1202522,Kathrine Windfeld,"('Iben Hjejle', 'Lars Mikkelsen', 'Faegh Zamani', 'Henrik Prip')",5.9
Morning Walk,2009,tt1501301,Arup Dutta,"('Nargis Bagheri', 'Divya Dutta', 'Avika Gor', 'Rajit Kapoor')",5
Daisy Diamond,2007,tt0839773,Simon Staho,"('Noomi Rapace', 'Thure Lindhardt', 'Benedikte Hansen', 'Morten Kirkskov')",5.9
Wie Licht schmeckt,2006,tt0455861,Maurus vom Scheidt,"('Leo Zirner', 'Anya Deubel', 'Sarah Franke', 'Kirsten Block')",5.6
Burned,2008,tt1490583,Dale Jeter,"('Robert Brill', 'Chaz Close', 'Kattie Kingsley', 'Derrol Murphy')",6
Poet's War,2007,tt0906058,Jared Chandler,"('Joseph A. Anderson', 'Markell Andrew', 'Tavis Bohlinger', 'Sadie Chandler')",7.8
The Slammin' Salmon,2009,tt1135525,Kevin Heffernan,"('Michael Clarke Duncan', 'Jay Chandrasekhar', 'Kevin Heffernan', 'Jeff Chase')",6.4
Five Minutes of Heaven,2009,tt1238291,Oliver Hirschbiegel,"('Liam Neeson', 'James Nesbitt', 'Anamaria Marinca', 'Mark Ryder')",6.6
"Live by the Sword, Die by the Sword",2005,tt3418214,Kue Lee,"('Kue Lee',)",7.4
Slayer,2007,tt0990377,Ed Peduzzi,"('Nathaniel Adams', 'Ian Chisholm', 'Andrew Friedberg', 'Tom Gibson')",8.1
Praise Band: The Movie,2008,tt1071821,Dave Moody,"('George Hamilton IV', 'Adam Melton', 'James Dana Bryan', 'Justin Ricketts')",5.3
Nine Minute Love Song,2009,tt1432234,Benjamin Yackshaw,"('Virginia Logan', 'Evan Sayre', 'Jacob Browning', 'Ali Ferda')",6.2
Bristol Boys,2006,tt0424867,Brandon David Cole,"('Will Janowitz', 'Adrian Martinez', 'Kevin A. Drainville', 'Brandon David Cole')",5.6
Fatal Contact,2006,tt0813549,Dennis Law,"('Jing Wu', 'Ronald Cheng', 'Miki Yeung', 'Theresa Fu')",6.5
Drivers Wanted,2005,tt0385666,T. Lee Beideck,"('David Sirk', 'Brian Osborne', 'Dave Spiecher', 'Sal Amaury Batista')",6.9
Exodus: Tales from the Enchanted Kingdom,2005,tt0479660,Erik Matti,"(""Ramon 'Bong' Revilla Jr."", 'Benjie Paras', 'Aubrey Miles', 'Iya Villania')",5
A Distant Mirage,2008,tt1186361,Harbhajan Virdi,"(""Ruth D'Silva"", 'Emil Marwa', 'Joel Fry', 'Paul Copley')",5.2
Without Warrant,2013,tt0479700,Michael Adante,"('D.J. Foster', 'Leo Taylor', 'Claudia Buttazzoni', 'Jim Daly')",5.9
Eli's Liquor Store,2007,tt1039606,Arnold Chun,"('Alonzo F. Jones', 'Christiann Castellanos', 'Casey Chin', 'Issac Choe', 'Davis Choh')",7.7
Una ballata bianca,2007,tt1206282,Stefano Odoardi,"('Nicola Lanci', 'Carmela Lanci', 'Simona Senzacqua', 'Andrea')",7.7
Lo,2009,tt1047490,Travis Betz,"('Jeremiah Birkett', 'Sarah Lassez', 'Ward Roberts', 'Devin Barry')",6.4
Hannibal Rising,2007,tt0367959,Peter Webber,"('Gaspard Ulliel', 'Rhys Ifans', 'Gong Li', 'Aaran Thomas')",6.1
Farm House,2008,tt0996934,George Bessudo,"('Jamie Anne Allman', 'William Lee Scott', 'Steven Weber', 'Kelly Hu')",5.5
Dead Man's Cards,2006,tt0455933,James Marquand,"('Paul Barber', 'Tom Bell', 'Samantha Womack', 'Gary Mavers')",5.3
Crooked Features,2005,tt0466740,Mike Peter Reed,"('Julian Nicholson', 'Christopher Dunne', 'Adrian Farrell', 'Sanjiv Hayre')",8.1
Sunshine,2007,tt0448134,Danny Boyle,"('Cillian Murphy', 'Rose Byrne', 'Chris Evans', 'Cliff Curtis')",7.2
Liebesleben,2007,tt0443570,Maria Schrader,"('Neta Garty', 'Rade Serbedzija', 'Tovah Feldshuh', 'Stephen Singer')",5.9
GamerZ,2005,tt0450269,Robbie Fraser,"('Ross Finbow', 'Danielle Stewart', 'James Young', 'Johnny Austin')",5.8
I'm Through with White Girls,2007,tt0829202,Jennifer Sharp,"('Anthony Montgomery', 'Ryan Alosio', 'Lia Johnson', 'Lamman Rucker')",5.7
Layover,2009,tt1001521,April Wright,"('Stacey Miller', 'John Ansotegui', 'Daniel Rhyder')",8.5
The Oxford Murders,2008,tt0488604,Álex de la Iglesia,"('Elijah Wood', 'John Hurt', 'Leonor Watling', 'Jim Carter')",6.1
The Shortcut,2009,tt1243955,Nicholaus Goossen,"('Katrina Bowden', 'Jeremy Bastian', 'Cavan Cunningham', 'William B. Davis')",5
Refrain,2009,tt1340682,Tyler Gibb,"('Brad Carmichael', 'Jay Donaldson', 'Tyler Gibb', 'Vidya Lutchman')",8
London River,2009,tt1227787,Rachid Bouchareb,"('Brenda Blethyn', 'Sotigui Kouyaté', 'Sami Bouajila', 'Roschdy Zem')",6.9
The Formulation of Rectangles,2009,tt1340654,Joseph McConnell,"('Sander Folsom', 'John Ciombor', 'Curt Blake', 'Colin Cheyne')",6.4
Promise Me This,2005,tt0486985,Victor Jones,"('Sherae Adams', 'Angela Anton', 'Fatima Battle', 'Jaimie Battle')",8.2
"Texas, America",2008,tt1347196,Kerry M. Scudder,"('Zach Freeman', 'Angela Jones', 'Jack Birdwell', 'Artie Vanderpool')",7
Becoming Jane,2007,tt0416508,Jane Austen,"('Julian Jarrold', 'Anne Hathaway', 'James McAvoy', 'Julie Walters', 'James Cromwell')",7
Rory Gallagher: Live at Montreux,2006,tt3830146,Thierry Amsallem,(),8.8
Dates,2007,tt1196614,Shawn Higgins,"('Deborah Abbott', 'Brad Koester', 'Greg Dorchak', 'Austin Hice')",8.4
Issues,2005,tt0431155,Van Elder,"('Ben Watkins', 'Laz Alonso', 'Shawna Vinson', 'Barri Whittaker')",5.7
Film Noir,2007,tt0970933,D. Jud Jones,"('Risto Topaloski', 'Mark Keller', 'Bettina Devin', 'Roger Jackson', 'Jeff Atik')",6.3
Land of Nod,2006,tt1123391,Evangelos Giovanis,"('Teddy Augerbright III', 'Tiffany Bordelon', 'Kara Brackney', 'Neil Crann')",8.2
Hidden Diary,2009,tt1263740,Julie Lopes-Curval,"('Catherine Deneuve', 'Marina Hands', 'Marie-Josée Croze', 'Michel Duchaussoy')",6.4
Walking the Walk,2005,tt0482635,Jeff Schubert,"('Jeff Schubert', 'Don Maloney', 'Meghan Stansfield', 'Al Rondon')",7
Fern Hill,2005,tt0861348,Cole Claassen,"('Daniel James', 'David James', 'Myles Bruce', 'Mackenzie Harden')",5.5
Zombies by Design,2006,tt0905381,Dave Wascavage,"('Nick Faraldi', 'Rob Faraldi', 'Juan Fernandez', 'Michelle Hanna')",5.6
The Devil's Whispers,2009,tt1881071,David Izatt,"('Nicholas Gunn', 'Lachlan Jeffrey', 'David Izatt', 'Jessica Pekin')",9.2
Saw II,2005,tt0432348,Darren Lynn Bousman,"('Donnie Wahlberg', 'Beverley Mitchell', 'Franky G', 'Emmanuelle Vaugier')",6.6
Bloom,2005,tt0799947,Julio D. De Los Santos,"('Jillian Abia', 'Marj Abrams', 'David Abundis', 'Susan Veronika Adler')",8.5
Game 6,2005,tt0425055,Michael Hoffman,"('Michael Keaton', 'Robert Downey Jr.', 'Griffin Dunne', 'Ari Graynor')",5.7
The Men Who Stare at Goats,2009,tt1234548,Grant Heslov,"('Ewan McGregor', 'George Clooney', 'Kevin Spacey', 'Jeff Bridges')",6.2
Ambleton Delight,2009,tt1393839,Daniel Parkes,"('Jos Lawton', 'Brian Capron', ""Mike O'Dyllan"", 'Kristina Anne Howell')",6.8
Death March of Bataan,2008,tt1427856,Rainer Loeser,"('Makoto Yamawaki',)",6.8
Hank Williams First Nation,2005,tt0417736,Aaron James,"('Gordon Tootoosis', 'Jimmy Herman', 'Stacy Da Silva', 'Colin Van Loon')",6.3
The Marriage of Figaro,2009,tt1389086,Chris Moon,"('Tony Hill', 'Jacqueline Cook', 'Michael Allen', 'Nikki Fort')",6.2
Follow the Prophet,2009,tt1095404,Drew Ann Rosenberg,"('Robert Chimento', 'Diane Venora', 'Annie B. Compton', 'John Diehl')",6.3
Mansfeld,2006,tt0469941,Andor Szilágyi,"('Péter Fancsikai', 'Maia Morgenstern', 'Gergõ Bárdi', 'Zsolt Dér')",6.4
Razzle Dazzle,2007,tt1003117,Ken Jacobs,(),6.3
Shattered,2007,tt0489664,Mike Barker,"('Pierce Brosnan', 'Maria Bello', 'Gerard Butler', 'Emma Karwandy')",6.6
The Lucky Girl,2006,tt0830588,Chris Thorndyke,"('Madden Page', 'Ringo Hayden', 'Deirdre Wallace', 'Chad Stansbury')",7.2
Southern Belles,2005,tt0423238,Paul Myers,"('Brennan Shroff', 'Anna Faris', 'Laura Breckenridge', 'Justin Chambers', 'Frederick Weller')",5.5
The Invisible Life of Thomas Lynch,2009,tt1284066,Lisa Hammer,"('James Merendino', 'Steve Stanulis', 'Lisa Hammer', 'Levi Wilson', 'Christiane Seidel')",7.5
The Circle,2005,tt0388837,Yuri Zeltser,"('Angela Bettis', 'Scott Cohen', 'Henry Czerny', 'David Proval')",5.4
Midsummer Madness,2007,tt0466456,Alexander Hahn,"('Orlando Wells', 'Gundars Abolins', 'Maria de Medeiros', 'Dominique Pinon')",5.9
Overnight,2007,tt0830938,Ferenc Török,"('Viktor Bodó', 'Kata Petõ', 'Hanns Zischler', 'Artur Szõcs')",5.5
Renaissance,2006,tt0386741,Christian Volckman,"('Daniel Craig', 'Catherine McCormack', 'Jonathan Pryce', 'Romola Garai')",6.6
Charlie Cobb's Flash Bash,2008,tt1027008,Scott Zakarin,"('Tim Pilleri', 'Sabrina Renata Maahs', 'Maggie Gwin', 'Mary Newman')",8.1
Three Priests,2008,tt0486029,Jim Comas Cole,"('Michael Parks', 'Olivia Hussey', 'Wes Studi', 'Alexander Martin')",5.9
Mischief Night,2006,tt0481581,Penny Woolcock,"('Kelli Hollis', 'James Foster', 'Michael Taylor', 'Holly Kenny')",6.4
The Skeleton Key,2005,tt0397101,Iain Softley,"('Kate Hudson', 'Peter Sarsgaard', 'Joy Bryant', 'Gena Rowlands')",6.5
The Essence of Irwin,2005,tt0426452,Darren McDaniel,"('Ben Affan', 'Jack Amos', 'Larry Anderson', 'Katie Ball')",6.4
The 4th Dimension,2006,tt0780461,Tom Mattera,"('David Mazzoni', 'Louis Morabito', 'Miles Williams', 'Karen Peakes', 'Kate LaRoss')",5.6
Bai yin di guo,2009,tt1362045,Christina Yao,"('Aaron Kwok', 'Tielin Zhang', 'Lei Hao', 'Jennifer Tilly')",6.1
Redemption 101,2007,tt1412642,Paul Day,"('Vincent B. Gorce', 'Samantha Kacin', 'Matthew McDowell', 'David Bath')",5.4
Money No Enough II,2008,tt1305907,Jack Neo,"('Jack Neo', 'Mark Lee', 'Henry Thia', 'John Cheng')",6
Grapes: The Story of an Aspiring Serial Killer,2009,tt1341730,Jake Hull,"('Jeremy Furrow', 'Luke Rustermier', 'Brandi Fields', 'Judy Hoppe')",5.9
Walls Have Ears,2008,tt1370314,Patrick Jerome,"('Dahiana Torres', 'Scott Neufville', 'Mansur1', 'Romand Panphile')",6.5
Hell Ride,2008,tt0411475,Larry Bishop,"('Larry Bishop', 'Dennis Hopper', 'Michael Madsen', 'Julia Jones')",5
Nulle part terre promise,2008,tt1303882,Emmanuel Finkiel,"('Elsa Amiel', 'Nicolas Wanczycki', 'Haci Aslan', 'Haci Yusuf')",6.4
The Mail Man,2009,tt1289416,David Gueringer,"('Reginald Ballard', 'Thomas Aske Berg', 'Michael Blackson', 'Shannon Bobo')",8.1
Bollywood Beats,2009,tt1207639,Mehul Shah,"('Sachin Bhatt', 'Lillete Dubey', 'Pooja Kumar', 'Sarita Joshi')",5.8
Park Shanghai,2008,tt1339145,Kai Kevin Huang,"('Yun Wei', 'Shaofeng Feng', 'Wen-Ting Hou', 'Michael Ohlsson')",7.5
Half Nelson,2006,tt0468489,Ryan Fleck,"('Ryan Gosling', 'Anthony Mackie', 'Shareeka Epps', 'Jeff Lima')",7.1
Jarhead,2005,tt0418763,Sam Mendes,"('Jake Gyllenhaal', 'Jamie Foxx', 'Lucas Black', 'Scott MacDonald')",7
U-Carmen eKhayelitsha,2005,tt0445776,Mark Dornford-May,"('Pauline Malefane', 'Andile Tshoni', 'Lungelwa Blou', 'Zweilungile Sidloyi')",6.5
The Combination,2009,tt1347515,David Field,"('George Basha', 'Clare Bowen', 'Firass Dirani', 'Doris Younane')",6.1
Son of Man,2006,tt0492490,Mark Dornford-May,"('Noluthando Boqwana', 'Andile Kosi', 'Pauline Malefane', 'Andries Mbali')",6.7
Hero Wanted,2008,tt0977214,Brian Smrz,"('Cuba Gooding Jr.', 'Ray Liotta', 'Tommy Flanagan', 'Norman Reedus')",5.6
Eastern Promises,2007,tt0765443,David Cronenberg,"('Naomi Watts', 'Viggo Mortensen', 'Armin Mueller-Stahl', 'Josef Altin')",7.6
Rats and Cats,2007,tt1194437,Tony Rogers,"('Jason Gann', 'Adam Zwar', 'Anya Beyersdorf', 'Paul Denny')",5.4
Caesar and Cleopatra,2009,tt1318049,Des McAnuff,"('Christopher Plummer', 'Nikki M. James', ""Diane D'Aquila"", 'Peter Donaldson')",8
Tristan + Isolde,2006,tt0375154,Kevin Reynolds,"('James Franco', 'Sophia Myles', 'Rufus Sewell', ""David O'Hara"")",6.8
Inglourious Basterds,2009,tt0361748,Quentin Tarantino,"('Brad Pitt', 'Diane Kruger', 'Eli Roth', 'Mélanie Laurent')",8.3
"I Love You, Man",2009,tt1155056,John Hamburg,"('Paul Rudd', 'Jason Segel', 'Rashida Jones', 'Sarah Burns')",7
McFly: Greatest Hits Live,2008,tt2287893,Paul Caslin,"('Tom Fletcher', 'Danny Jones', 'Harry Judd', 'Dougie Poynter')",7.2
Cedar Boys,2009,tt1229345,Serhat Caradee,"('Martin Henderson', 'Rachael Taylor', 'Sean Lynch', 'Ian Roberts')",6.2
Further We Search,2009,tt1548243,Darius Devas,"('Mark Leonard Winter', 'Alison Bell', 'Thomas Henning', 'Caitlin Valentine')",5.3
Up in the Air,2009,tt1193138,Jason Reitman,"('George Clooney', 'Vera Farmiga', 'Anna Kendrick', 'Jason Bateman')",7.4
Hot Chicks,2006,tt0827711,Anonymous,"('Rodney Ascher', 'P. David Ebersole', 'Syd Garon', 'Todd Hughes', 'Bryce Ingman', 'Tim Kirk', 'Jamie Tolbert', 'Josh Lawson', 'Jaren Combes', 'Colin Greene', 'Jamie Tolbert')",6.3
Etienne!,2009,tt1087443,Jeff Mizushima,"('Richard Vallejos', 'Megan Taylor Harvey', 'Caveh Zahedi', 'Matt Garron')",6.6
Mozlym,2008,tt1220894,Edreace Purmul,"('Kris Bek', 'Mike Burnell', 'Justin Doyle', 'Usman Khan Ibn Farooq')",8.9
Clerks II,2006,tt0424345,Kevin Smith,"(""Brian O'Halloran"", 'Jeff Anderson', 'Rosario Dawson', 'Jason Mewes')",7.3
American Blend,2006,tt0425478,Varun Khanna,"('Anupam Kher', 'Dee Wallace', 'Ranjit Chowdhry', 'David Oyelowo')",6.1
"Comfort the Disturbed, Disturb the Comforted",2006,tt0886469,Arran de Moubray,"('Breen Boru', 'Jack Craddock')",8.3
The Painted Veil,2006,tt0446755,John Curran,"('Naomi Watts', 'Edward Norton', 'Liev Schreiber', 'Catherine An')",7.4
Cloverfield,2008,tt1060277,Matt Reeves,"('Mike Vogel', 'Jessica Lucas', 'Lizzy Caplan', 'T.J. Miller')",7
10th & Wolf,2006,tt0360323,Bobby Moresco,"('James Marsden', 'Giovanni Ribisi', 'Brad Renfro', 'Piper Perabo')",6.3
Ghost Rider,2007,tt0259324,Mark Steven Johnson,"('Nicolas Cage', 'Eva Mendes', 'Sam Elliott', 'Matt Long')",5.3
The Wake,2006,tt1398414,Paul Williams,"('David Adeane', 'James Barron', 'Sorrel Barrows', 'Tansy Barrows')",8.2
Twins Mission,2007,tt0934949,To-Hoi Kong,"('Sammo Kam-Bo Hung', 'Gillian Chung', 'Charlene Choi', 'Jing Wu')",5.2
Saw III,2006,tt0489270,Darren Lynn Bousman,"('Tobin Bell', 'Shawnee Smith', 'Angus Macfadyen', 'Bahar Soomekh')",6.2
Heart of a Boy,2006,tt0447194,Ted V. Mikels,"('Sean Morelli', 'Justine Baker', 'John P. Baniqued', 'Mia Bofill')",7.5
Beauty Shop,2005,tt0388500,Bille Woodruff,"('Queen Latifah', 'Alicia Silverstone', 'Djimon Hounsou', 'Andie MacDowell')",5.6
Commit.,2007,tt0986346,Mickey Blaine,"('Nicole Blaine', 'Forest Erickson')",7
Chastity,2005,tt0447893,Mark de Paola,"('Lindsey McKeon', 'Chase Masterson', 'Vernon Wells', 'Wade Sullivan')",5
iChannel,2006,tt1254375,Craig DiFolco,"('Sebastian Arcelus', 'Brian Avers', 'Blair Baker', 'Alec Beard')",6
Rebound,2005,tt0376108,Steve Carr,"('Martin Lawrence', 'Megan Mullally', 'Breckin Meyer', 'Wendy Raquel Robinson')",5.1
25Gs,2008,tt1313225,Baldwin Li,"('Joe Moan', 'Steve Garry', 'Helen Kennedy', 'Laura Danielle Sharp')",5.9
Shoot 'Em Up,2007,tt0465602,Michael Davis,"('Clive Owen', 'Monica Bellucci', 'Paul Giamatti', 'Stephen McHattie')",6.6
Sunday,2008,tt1432100,Travis Betz,"('Devin Barry', 'Sarah Larissa Deckert')",8.1
Rock Paper Scissors: A Geek Tragedy,2007,tt1362301,Mike McKeown,"('Brad Fox', 'Master Roshambollah', 'C. Urbanus', 'Douglas Walker')",6.6
Angel Wishes: Journey of a Spiritual Healer,2009,tt1173685,Teo Smoot,"('Lana Bettencourt', 'L. Michael Burt', 'C. Kelly Wright', ""Car'ynn Sims"")",9.1
Skeletons in the Desert,2008,tt1031684,Gregori J. Martin,"('Joseph Antonio Valle', 'Gregori J. Martin', 'Meadow Williams', 'Ezra Buzzington', 'Justin Torkildsen')",5.5
Brighton Wok: The Legend of Ganja Boxing,2008,tt1233253,Gabriel Howard,"('Richard Forsyth', 'Samson Byford-Winter', 'Randolph Barrington', 'Laura Byford-Winter')",5.2
Believe in Me,2006,tt0419491,Robert Collector,"('Jeffrey Donovan', 'Samantha Mathis', 'Doris Hargrave', 'Bruce Dern')",7
The Independent,2007,tt1141650,Andrew O'Keefe,"('John Studley', 'Lee Mason', 'Tony Nikolakopoulos', 'Sylvie de Crespigny', 'Jonathan auf der Heide')",7
The Grudge 2,2006,tt0433386,Takashi Shimizu,"('Amber Tamblyn', 'Edison Chen', 'Arielle Kebbel', 'Sarah Michelle Gellar')",5
Close to Midnight,2008,tt1276945,Ken Castellano,"('Michael Anthony Bianco', 'Jennifer Somers Kipley', ""Eric D'Entrone"", 'Louise Flory')",7
Crusade in Jeans,2006,tt0381111,Ben Sombogaart,"('Johnny Flynn', 'Stephanie Leonidas', 'Emily Watson', 'Michael Culkin')",6.1
Manga,2005,tt0477451,Pyotr Khazizov,"('Vasilisa Petina', 'Yaroslav Jalnin', 'Pyotr Khazizov', 'Elena Medvedeva')",6.2
27 Dresses,2008,tt0988595,Anne Fletcher,"('Katherine Heigl', 'James Marsden', 'Malin Akerman', 'Brian Kerwin')",6.1
Divas,2009,tt1147742,David Hickson,"('Vanessa Bell Calloway', 'Leila Arcieri', 'Michael Boatman', 'Caroline Chikezie')",7.9
Seconds,2008,tt1218511,Staci Bernstein,"('Natasha Sims', 'Morgan Millogo', 'Debra Pralle', 'Brian Ibsen')",6.5
Jury of Our Peers,2008,tt1280524,Ruhkiya S. Williams,"('Chaysen Beacham', 'Angell Conwell', 'Debra Glenn', 'Joyce Glenn')",5.2
The Wind that Shakes the Barley,2006,tt0460989,Ken Loach,"('Cillian Murphy', 'Pádraic Delaney', 'Liam Cunningham', 'Orla Fitzgerald')",7.5
Woodpecker,2008,tt0984039,Alex Karpovsky,"('Jon Hyrns', 'Carla Nickerson', 'Ken Parham', 'Wesley Yang')",6.9
Hats Off,2007,tt0756655,David Martin,"('Chris Angelo', 'Steffanie Angelo', 'Dean Boyer', 'Clyde J. Bruff')",6.7
Neptune,2005,tt0462449,Anthony Marchitiello,"('Dan Abbott', 'Estrella Espinoza', 'Dylan McPuke', 'John Mink')",8.1
My Life in Ruins,2009,tt0865559,Donald Petrie,"('Nia Vardalos', 'Richard Dreyfuss', 'Rachel Dratch', 'Alexis Georgoulis')",5.9
Death of Seasons,2006,tt0897344,Chance White,"('Nick Edelstein', 'Cooper Andrews', 'Delfo Baroni', 'Travis Flagel')",6.4
Big Dreams Little Tokyo,2006,tt0486554,Dave Boyle,"('Dave Boyle', 'Jayson Watabe', 'Rachel Morihiro', 'Drew Knight')",6.3
Undead or Alive: A Zombedy,2007,tt0795505,Glasgow Phillips,"('Lew Alexander', 'Todd Anderson', 'Matt Besser', 'Chris Coppola')",5.1
Pandora,2006,tt1106847,Yiorgos Stamboulopoulos,"('Theodora Tzimou', 'Giannis Stankoglou', 'Giannos Perlegas', 'Gacy Ziou')",6
Sawasdee Bangkok,2009,tt1504482,Aditya Assarat,"('Kongdej Jaturanrasamee', 'Pen-Ek Ratanaruang', 'Wisit Sasanatieng')",7.2
Face Eater,2008,tt1339085,Jarrod Perrott,"('Jon McClure', 'Steve Wayman', 'Daniel McClure', 'E. Jim Dyer')",6.2
Anastezsi,2007,tt0479635,Miguel Alcantud,"('Derek Jacobi', 'Ángela Molina', 'Juan Díaz', 'Bárbara Goenaga')",5.5
Downloading Nancy,2008,tt0411323,Johan Renck,"('Maria Bello', 'Rufus Sewell', 'Jason Patric', 'Amy Brenneman')",5.7
Aurora Borealis,2005,tt0387037,James C.E. Burke,"('Joshua Jackson', 'Donald Sutherland', 'Juliette Lewis', 'Steven Pasquale')",6.7
Forgiving the Franklins,2006,tt0443512,Jay Floyd,"('Teresa Willis', 'Robertson Dean', 'Aviva Baumann', 'Vince Pavia')",6.3
Call of the Hunter,2009,tt1319702,Anthony Straeger,"('Sarah Paul', 'Michael Instone', 'Katrin Riedel-Kelly', 'Don McCorkindale')",6.2
The Lovely Bones,2009,tt0380510,Peter Jackson,"('Rachel Weisz', 'Mark Wahlberg', 'Saoirse Ronan', 'Susan Sarandon')",6.6
Asudem,2007,tt0490081,Daryush Shokof,"('Yangzom Brauen', 'Narges Rashidi', 'Ernest Hausmann', 'Joachim Paul Assböck')",5
Ginmaku ban Sushi ôji!: Nyûyôku e iku,2008,tt1086384,Yukihiko Tsutsumi,"('Kôichi Dômoto', 'Yuichi Nakamaru', 'Yumiko Shaku', 'Satomi Ishihara')",5.6
The Coldest Winter,2005,tt0490851,Michael Mustizer,"('Stelio Savante', 'Harold Robl', 'Keith Arthur Bolden', 'Matt Worthington')",7.7
Fingerman: Dr. London and the Triangle Force,2007,tt0995066,Anthony J. Rickert-Epstein,"('Noah Applebaum', 'Darren Bailey', 'Vonzell Carter', 'Christopher Clark Cowan')",8.5
Hot Fuzz,2007,tt0425112,Edgar Wright,"('Simon Pegg', 'Nick Frost', 'Martin Freeman', 'Bill Nighy')",7.8
Pipo,2009,tt1525419,Bong Ramos,"('Tyron Perez', 'Marco Morales', 'Michelle Estevez', 'Lorraine Lopez')",8.7
Mr. Fix It,2006,tt0416051,Darin Ferriola,"('David Boreanaz', 'Alana De La Garza', 'Mariam Vardanyan', 'Scoot McNairy')",5.4
"Starz Inside: Buy the Ticket, Take the Ride",2006,tt2262034,Robert Mugge,"('Theresa Andersson', 'Stephen Assaf')",7.2
Original,2009,tt1261052,Alexander Brøndsted,"('Antonio Tublen', 'Sverrir Gudnason', 'Tuva Novotny', 'David Dencik', 'Dejan Cukic')",5.4
Minghags,2009,tt1022877,Bam Margera,"('Brandon DiCamillo', 'Joseph Frantz', 'Brandon DiCamillo', 'Bam Margera', 'Ryan Dunn', 'David Bottaro')",5.2
Crazy,2008,tt0443474,Rick Bieber,"('Waylon Payne', 'Ali Larter', 'Lane Garrison', 'Scott Michael Campbell')",6.4
Pure,2005,tt0386733,Jim Donovan,"('Laura Jordan', 'Gianpaolo Venuta', 'Karen Simpson', 'Robert Crooks')",5.9
Bouquet final,2008,tt1134801,Michel Delgado,"('Didier Bourdon', 'Marc-André Grondin', 'Bérénice Bejo', 'Marthe Keller')",5.8
The Supermarket,2009,tt1337549,Timothy Norman,"('Matt Jenkins', 'Bob Ondek', 'Pat Tanner', 'Brian Madore')",7.9
"Paradise, Texas",2006,tt0443604,Timothy Bottoms,"('Lorraine Senna', 'Timothy Bottoms', 'Ben Estus', 'Meredith Baxter', 'Sheryl Lee')",5.7
Surviving My Mother,2007,tt0870222,Émile Gaudreault,"('Caroline Dhavernas', 'Ellen David', 'Colin Mochrie', 'Adam J. Harrington')",5.7
10 Bullets,2007,tt1080001,Ken Maskrey,"('Todd Dyjak', 'Lauren von Engeln', 'Cami Garrett', 'Regan Shock', 'Brian Benns')",6.1
The Sacrifice,2005,tt0818620,Jamie Fessenden,"('Kevin Belval', 'Amber Bonilla', 'Andrea Boyd', 'Eugene Conn')",5.2
Sigma,2005,tt0459543,Jesse Heffring,"('Colin Walsh', 'Alexander Cajuste', 'Patricia McKenzie', 'Allan Michael Brunet')",6.5
End It Like Beckham,2008,tt1774365,Justin M. Lesniewski,(),7.1
